,Record,Field,Value,idx,Sigma,Rho,Predval,Split
428,45_47,Au,0.22,428,1.4294553315847742,0.6016797605501507,-0.7533392715974921,1
470,32_40,Cu,-16.198,470,-6.0766550255140945,0.6984130953590895,-15.794354776102264,1
855,41_76,Ni,-90.93021569307894,855,-3.504433802811576,0.8175304855230957,-81.96183379239622,1
1054,39_43,Pd,-43.83,1054,-1.2323306056992787,0.6641452311715003,-47.09745654128128,1
362,39_44,Au,-0.809798,362,-3.4194449136761635,0.6016797605501507,-3.6708244100976604,1
1045,38_48,Pd,-46.98,1045,-2.90252149968241,0.6641452311715003,-48.20670585866624,1
1271,38_43,Pt,-49.929703794419765,1271,5.405607486842327,0.6311075113990221,-47.617152716026496,1
87,36_45,Ag,12.386700643226504,87,2.390454839477612,0.5889948642718796,13.010050165021362,1
1257,37_44,Pt,-46.39324251702055,1257,-0.25547387782695496,0.6311075113990221,-51.1899036879103,1
556,36_78,Cu,7.736832596827298,556,38.23974174984535,0.6984130953590895,15.156797070938097,1
7,32_39,Ag,13.0717,7,-5.90862487795133,0.5889948642718796,8.121934833272793,1
1127,46_46,Pd,-44.28,1127,3.897047940897367,0.6641452311715003,-43.690804240685715,1
1084,41_48,Pd,-52.82,1084,-6.242031852281578,0.6641452311715003,-50.42462573379284,1
491,33_41,Cu,-15.9845,491,-0.6081867936737342,0.6984130953590895,-11.97510495142979,1
199,45_49,Ag,10.9224,199,-1.5703458243481376,0.5889948642718796,10.677158915623343,1
862,42_46,Ni,-72.10971750319004,862,-5.254066728331286,0.8175304855230957,-83.39221204748354,1
440,46_78,Au,18.732212332077324,440,36.92537717232038,0.6016797605501507,20.603838482043173,1
571,37_77,Cu,-14.22062907088548,571,-20.331005380191446,0.6984130953590895,-25.749779729645404,1
218,48_76,Ag,10.4237295743078,218,2.878417351391284,0.5889948642718796,13.29745757849572,1
1339,43_77,Pt,-6.61185345472768,1339,-12.877766537044417,0.6311075113990221,-59.155927396219184,1
889,45_46,Ni,-77.89979857439175,889,-0.012251786337223347,0.8175304855230957,-79.10686853293292,1
171,42_48,Ag,5.71667,171,-5.2706594195639545,0.5889948642718796,8.497693211845812,1
863,42_47,Ni,-76.85344161093235,863,-6.325812247221937,0.8175304855230957,-84.26839668189942,1
165,42_42,Ag,8.6152662942186,165,1.3065991741777618,0.5889948642718796,12.371664744547768,1
325,36_78,Au,21.7895221253857,325,38.23974174984535,0.6016797605501507,21.394665046323997,1
1192,33_49,Pt,-59.009307224769145,1192,-8.310347641806171,0.6311075113990221,-56.273395023728504,1
834,40_41,Ni,-96.80771129671484,834,-3.5848411076555013,0.8175304855230957,-82.02756921536488,1
1196,34_34,Pt,-60.703735751565546,1196,3.471949434286757,0.6311075113990221,-48.83749883747152,1
447,48_48,Au,-5.62171,447,-5.821107903082091,0.6016797605501507,-5.115856422485578,1
994,35_45,Pd,-42.23,994,7.150139137513928,0.6641452311715003,-41.53027923588684,1
898,46_48,Ni,-77.76731665432453,898,-3.5282324024818443,0.8175304855230957,-81.98128987313943,1
